"Id"|"Titulo"|"Precio"|"Modelo_anyo"|"Kilometros"|"Ubicacion"|"URL"|"Color"|"Combustible"|"Recorrido"|"Marca"|"Departamento"|"Ciudad"|"Barrio"|"Modelo"|"Unico"|"Placa"|"Anyo"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"fecha_grabacion"
181|"Mazda 2 Sedán"|"$ 26.500.000"|"2011"|"65.200 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452930925-mazda-2-sedan-_JM"|"Negro"|"Gasolina"|"65200"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Alsacia"|"Mazda 2"|"No"|"RDZ-811"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|1|||||||||1|1||1|1|||1||||2017-09-04
182|"Mazda 2"|"$ 42.000.000"|"2016"|"27.592 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-452102450-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"27592"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"|"Sí"|"IGL-998"|"2016"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1496"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|||||||||||||||||1||||2017-09-04
183|"Mazda 2 O Cambio A Camioneta Cerrada"|"$ 24.000.000"|"2008"|"120.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-452104402-mazda-mazda-2-_JM"|"Azul"|"Gasolina"|"120000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"|"No"|"CQJ-446"|"2008"|"o Cambio a Camioneta Cerrada"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|1||||||||1|||1|1||||1||||2017-09-04
184|"Mazda 2 Sport F.e."|"$ 27.000.000"|"2012"|"57.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453580842-mazda-mazda-2-sport-fe-_JM"|"Blanco"|"Gasolina"|"57000"|"Mazda"|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|"Mazda 2"|"Sí"|"RMT-965"|"2012"|"SPORT F.E."|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"No"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||||||||1|1|1|1||1|1||1||||2017-09-04
185|"Mazda 2 Skyactiv Sport"|"$ 47.970.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-435075261-mazda-mazda-2-skyactiv-sport-_JM"|"Azul"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Barrios Unidos"|" Metrópolis"|"Mazda 2"|"Sí"|"000000"|"2017"|"SKYACTIV SPORT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"Sí"|"1500"|"No"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"||||||||||1|1||1||1|1||1||||2017-09-04
186|"Mazda 2 Hb"|"$ 28.000.000"|"2012"|"54.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454821274-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"54000"|"Mazda"|"Bogotá D.c. "|" Barrios Unidos"|" Siete de Agosto"|"Mazda 2"|"No"|"DJO-514"|"2012"|"HB"||"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||1|1|1||1|1|1||1|||1|2017-09-04
187|"Mazda 2 Touring"|"$ 48.000.000"|"2017"|"4.400 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454340769-mazda-mazda-2-touring-_JM"|"Gris"|"Gasolina"|"4400"|"Mazda"|"Bogotá D.c. "|" Antonio Nariño"|" Ciudad Berna"|"Mazda 2"|"Sí"|"JEO-684"|"2017"|"Touring"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"||"Mecánica"|"Eléctricos"||||||||||||1|1||1|||1||||2017-09-04
188|"Mazda 2 Mt 1500cc"|"$ 20.000.000"|"2009"|"109.650 Km"|"Bolívar"|"http://articulo.tucarro.com.co/MCO-454905846-mazda-mazda-2-mt-1500cc-_JM"|"Blanco"|"Gasolina"|"109650"|"Mazda"|"Bolívar "|" Cartagena De Indias"||"Mazda 2"|"Sí"|"GNQ-348"|"2009"|"MT 1500CC"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1500"|"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||||1|||||||||2017-09-04
189|"Mazda 2"|"$ 28.500.000"|"2012"|"50.000 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-454507613-mazda-mazda-2-_JM"|"Azul"|"Gasolina"|"50000"|"Mazda"|"Atlántico "|" Barranquilla"||"Mazda 2"|"Sí"|"RLK477"|"2012"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||||1|1|1|1|||||1||||2017-09-04
190|"Mazda 2 Hb"|"$ 28.500.000"|"2012"|"58.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-452122153-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"58500"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"DIK-210"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||||1|1||1||1|1||1|||1|2017-09-04
191|"Mazda 2 At 1500cc"|"$ 25.000.000"|"2011"|"49.700 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-453392081-mazda-mazda-2-at-1500cc-_JM"|"Gris"|"Gasolina"|"49700"|"Mazda"|"Atlántico "|" Barranquilla"||"Mazda 2"|"Sí"|"XXXX"|"2011"|"AT 1500CC"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1500"|"Sí"||"CD"|"4x2"|"Automática"|"Eléctricos"||1||1||||||||1|1|1||||||||2017-09-04
192|"Mazda 2 Grand Touring"|"$ 48.000.000"|"2016"|"16.933 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-452654663-mazda-mazda-2-grand-touring-_JM"|"Gris"|"Gasolina"|"16933"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"IHS-695"|"2016"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|||1||||2017-09-04
193|"Mazda 2 Hb"|"$ 22.000.000"|"2010"|"103.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452569797-mazda-mazda-2-hb-_JM"|"Azul"|"Gasolina"|"103000"|"Mazda"|"Bogotá D.c. "|" Fontibón"|" Modelia"|"Mazda 2"|"No"|"DDC-468"|"2010"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"||"MP3"|"4x2"|"Automática"|"Eléctricos"||1|||||||||1||1|||||||||2017-09-04
194|"Mazda 2"|"$ 28.800.000"|"2013"|"39.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452655961-mazda-mazda-2-_JM"|"Negro"|"Gasolina"|"39000"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Santa Cecilia"|"Mazda 2"|"Sí"|"HBY-537"|"2013"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|||1|1||||||2017-09-04
195|"Mazda 2 2015"|"$ 38.500.000"|"2015"|"27.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452380049-mazda-mazda-2-2015-_JM"|"Blanco"|"Gasolina"|"27000"|"Mazda"|"Bogotá D.c. "|" Barrios Unidos"|" Rionegro"|"Mazda 2"||"*****2"|"2015"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|1|||||||||1|1|1||1|||1|||1|2017-09-04
196|"Mazda 2"|"$ 23.000.000"|"2009"|"74.001 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-451961042-mazda-mazda-2-_JM"|"Verde"|"Gasolina"|"74001"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"||"FHI-056"|"2009"|||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2017-09-04
197|"Mazda 2 Sport"|"$ 29.700.000"|"2014"|"33.700 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453714148-mazda-mazda-2-2014-_JM"|"Azul"|"Gasolina"|"33700"|"Mazda"|"Bogotá D.c. "|" Martires"|" Paloquemao"|"Mazda 2"|"No"|"7"|"2014"|"SPORT"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1|1|1||1|1||1|1|||2017-09-04
198|"Mazda 2 Full Automatico"|"$ 22.300.000"|"2010"|"108.001 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454821299-mazda-2-automatico-full-equipo-bogota-_JM"|"Negro"|"Gasolina"|"108001"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"No"|"*****1"|"2010"|"FULL AUTOMATICO"||"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||1|||||1|1|1|1|1|1|1||1||||2017-09-04
199|"Mazda 2 2009 At"|"$ 20.800.000"|"2009"|"108.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454821298-mazda-2-2009-at-_JM"|"Gris"||"108000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"+++++6"|"2009"|||"Sí"||"Cuero"||"Hidráulica"|||"Sí"||||"Automática"|"Eléctricos"||||||||||||||||||||||2017-09-04
200|"Mazda 2 At 1500cc 2014"|"$ 35.900.000"|"2014"|"57.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-455596425-mazda-2-at-1500cc-2014-_JM"|"Rojo"|"Gasolina"|"57000"|"Mazda"|"Santander "|" Bucaramanga"|" Sotomayor"|"Mazda 2"||"***-**0"|"2014"|||"Sí"|"Sí"|"Semi-cuero"||"Hidráulica"|"No"|"1500"|"No"||"MP3"||"Automática"|"Eléctricos"|1|1|||1|||||1|1|1|1|1|1|1||1||||2017-09-04
201|"Mazda 2 Único Dueño"|"$ 29.900.000"|"2013"|"34.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455397359-mazda-mazda-2-unico-dueno-_JM"|"Blanco"|"Gasolina"|"34000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Cedritos"|"Mazda 2"|"Sí"|"NCW244"|"2013"||"Sí"||"Sí"|"Tela"||"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"||"Mecánica"|"Eléctricos"|||||||||||1|1|1||1|||||||2017-09-04
202|"Mazda 2 15hap"|"$ 36.000.000"|"2015"|"38.500 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-455325347-mazda-2-2015-at-15-_JM"|"Blanco"|"Gasolina"|"38500"|"Mazda"|"Valle Del Cauca "|" Cali"|" San Bosco"|"Mazda 2"|"No"|"XXX723"|"2015"|"15HAP"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||1|||||||1|1|1||1|1|||||1|2017-09-04
203|"Mazda 2 Sport Automatico Modelo 2012"|"$ 29.900.000"|"2012"|"40.900 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-455328752-mazda-2-sport-automatico-modelo-2012-_JM"|"Rojo"|"Gasolina"|"40900"|"Mazda"|"Atlántico "|" Barranquilla"|" El Prado"|"Mazda 2"|"Sí"|"-2"|"2012"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1.5"|"Sí"|"No"|"MP3"||"Automática"||1|1|1|||||||1|1|1|1||1|1||1||||2017-09-04
204|"Mazda 2 Hatch Back 2011"|"$ 22.990.000"|"2011"|"44.400 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-455600701-mazda-2-hatch-back-2011-_JM"|"Blanco"|"Gasolina"|"44400"|"Mazda"|"Atlántico "|" Barranquilla"|" El Prado"|"Mazda 2"||"000"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"||"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"||||||||||||||||||||||2017-09-04
205|"Mazda 2 Sport"|"$ 52.500.000"|"2018"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455249688-mazda-2-touring-automatico-modelo-2018-skyactiv-_JM"|"Rojo"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"000000"|"2018"|"SPORT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1||1||1|1||1||||2017-09-04
206|"Mazda 2 Hb"|"$ 26.900.000"|"2009"|"105.200 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455201075-mazda-2-hb-at-2009-_JM"|"Gris"|"Gasolina"|"105200"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"No"|"FHK 362"|"2009"|"hb"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|||1||||2017-09-04
207|"Mazda 2 Sedan"|"$ 26.500.000"|"2011"|"97.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455546779-mazda-2-sedan-_JM"|"Gris"|"Gasolina"|"97000"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Villa Alsacia"|"Mazda 2"|"Sí"|"DAP 608"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||||||||||1|1|1|1|||1||||2017-09-04
208|"Mazda 2 Mazda 2 Hb 2009"|"$ 24.700.000"|"2009"|"75.300 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455527833-mazda-2-2009-hb-mec-_JM"|"Plateado"|"Gasolina"|"75300"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"Sí"|"ELN030"|"2009"|"MAZDA 2 HB 2009"|"Sí"|"No"|"Sí"|"Cuero"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|1||||||||||1|1||1|||1||||2017-09-04
209|"Mazda 2 Mazda 2"|"$ 28.000.000"|"2012"|"63.933 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455505542-mazda-2-_JM"|"Azul"|"Gasolina"|"63933"|"Mazda"|"Bogotá D.c. "|" Antonio Nariño"|" Restrepo"|"Mazda 2"|"Sí"|"RIL152"|"2012"|"MAZDA 2"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"No"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|||||||||||1||||1|||1||||2017-09-04
210|"Mazda 2"|"$ 33.500.000"|"2013"|"53.000 Km"|"Caldas"|"http://articulo.tucarro.com.co/MCO-455458793-mazda-2-_JM"|"Plateado"|"Gasolina"|"53000"|"Mazda"|"Caldas "|" Manizales"|" Centro"|"Mazda 2"|"No"|"HJW-316"|"2013"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"No"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||||||||||||||||2017-09-04
211|"Mazda 2 Touring At 2016"|"$ 45.500.000"|"2016"|"57.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455394833-mazda-2-touring-at-2016-_JM"|"Gris"|"Gasolina"|"57000"|"Mazda"|"Antioquia "|" Medellín"|" Laureles"|"Mazda 2"|"Sí"|"UEO348"|"2016"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500 cc"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|||1|||||||1|1||1||||1||||2017-09-04
212|"Mazda 2 2011"|"$ 28.900.000"|"2011"|"58.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455312491-mazda-mazda-2-2011-_JM"|"Gris"||"58000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"mov811"|"2011"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
213|"Mazda 2 2013"|"$ 31.900.000"|"2013"|"56.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455195573-mazda-mazda-2-2013-_JM"|"Blanco"||"56000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"AAA000"|"2013"|||||||"Mecánica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
214|"Mazda 2 Mazda 2 Hb Cc 1500 At"|"$ 26.500.000"|"2009"|"78.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455479227-mazda-2-hb-cc-1500-at-_JM"|"Plateado"|"Gasolina"|"78000"|"Mazda"|"Antioquia "|" Medellín"|" Las Palmas"|"Mazda 2"||"ITY-686"|"2009"|"MAZDA 2 HB Cc 1500 AT"||"Sí"|"Sí"|"Tela"||"Hidráulica"|"Sí"|"1500"|"Sí"||"MP3"|"4x2"|"Automática"|"Eléctricos"|||||||||||1|1|1|||||||||2017-09-04
215|"Mazda 2 1500"|"$ 45.500.000"|"2017"|"21.000 Km"|"Nariño"|"http://articulo.tucarro.com.co/MCO-455326792-mazda-mazda-2-2017-_JM"|"Blanco"|"Gasolina"|"21000"|"Mazda"|"Nariño "|" Pasto"||"Mazda 2"|"Sí"|"******"|"2017"|"1500"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|||||||||||||1|||||||||2017-09-04
216|"Mazda 2 Skyactive Grand Touring"|"$ 53.900.000"|"2017"|"21.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-455598282-mazda-2-skyactive-grand-touring-_JM"|"Gris"|"Gasolina"|"21000"|"Mazda"|"Risaralda "|" Pereira"|" La Villa"|"Mazda 2"||"KFY229"|"2017"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"||"Sí"||||"Automática"||1|1|||1|||||1|1|1|1||1|1||1||||2017-09-04
217|"Mazda 2 1500 Mecánico 2009 Gasolina 4x2"|"$ 23.900.000"|"2009"|"82.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-455482866-mazda-2-1500-mecanico-2009-gasolina-4x2-_JM"|"Gris"|"Gasolina"|"82000"|"Mazda"|"Santander "|" Bucaramanga"|" Sotomayor"|"Mazda 2"|"No"|"CWM-562"|"2009"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||1||||||1|1|1|1|1|||1||||2017-09-04
218|"Mazda 2"|"$ 26.300.000"|"2010"|"64.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455550500-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"64000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Alhambra"|"Mazda 2"|"No"|"RZT289"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"No"||"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|1||1||||||1|1|1|1|1||1||||||2017-09-04
219|"Mazda 2"|"$ 36.000.000"|"2015"|"40.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455547955-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"40000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Santa Bárbara Alta"|"Mazda 2"|"Sí"|"HDT647"|"2015"||"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"||1||||||||1||1||||1||1||||2017-09-04
220|"Mazda 2"|"$ 31.500.000"|"2013"|"45.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-455502197-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"45000"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"||"MTO-525"|"2013"|||"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|||||||||||1|1||1|||1||||2017-09-04
221|"Mazda 2 Hb"|"$ 27.800.000"|"2011"|"97.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455599478-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"97000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"DEQ-783"|"2011"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||1|||||||1|1|1|1|1|1||1||||2017-09-04
222|"Mazda 2 Gran Touring"|"$ 51.000.000"|"2017"|"17.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455521192-mazda-mazda-2-gran-touring-_JM"|"Gris"|"Gasolina"|"17000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Niza"|"Mazda 2"|"Sí"|"JCY-462"|"2017"|"Gran Touring"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||1|1|||||1|1|1|1||1|1||1|1||1|2017-09-04
223|"Mazda 2 Titanium At 1600cc"|"$ 38.900.000"|"2015"|"41.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455459312-ford-fiesta-titanium-at-1600cc-_JM"|"Gris"|"Gasolina"|"41000"|"Mazda"|"Antioquia "|" Medellín"|" Los Colores"|"Mazda 2"|"Sí"|"XXX000"|"2015"|"TITANIUM AT 1600CC"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1600"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||1||||||1|1|1||||1|1||||2017-09-04
224|"Mazda 2 Mazda 2 At"|"$ 27.500.000"|"2010"|"53.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455459208-mazda-2-hb-automatico-_JM"|"Gris"|"Gasolina"|"53000"|"Mazda"|"Antioquia "|" Medellín"|" Los Colores"|"Mazda 2"|"No"|"KBP669"|"2010"|"Mazda 2 AT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||||||||1|1|1|1||||1||||2017-09-04
225|"Mazda 2 2"|"$ 52.500.000"|"2016"|"29.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455601648-mazda-2-1500cc-2016-_JM"|"Otro"|"Gasolina"|"29000"|"Mazda"|"Antioquia "|" Medellín"|" Manila"|"Mazda 2"|"Sí"|"XXXXXX"|"2016"|"2"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||1|||||||1|1|||||1||||2017-09-04
226|"Mazda 2 2012"|"$ 26.500.000"|"2012"|"48.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-455544805-mazda-mazda-2-2012-_JM"|"Gris"||"48000"|"Mazda"|"Santander "|" Bucaramanga"|" Ciudadela Real de Minas"|"Mazda 2"||"hha671"|"2012"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
227|"Mazda 2 Aut Negro 2013"|"$ 33.500.000"|"2013"|"39.848 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455507198-mazda-mazda-2-aut-negro-2013-_JM"|"Negro"|"Gasolina"|"39848"|"Mazda"|"Antioquia "|" Medellín"|" Guayabal"|"Mazda 2"||"MSQ484"|"2013"||"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"Sí"|"1.5"|"No"||"R/Rep."|"4x2"|"Automática"|"Eléctricos"|||||||||||1||1||1|||1||||2017-09-04
228|"Mazda 2 Mazda 2 Automatico"|"$ 26.000.000"|"2009"|"91.364 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455309748-mazda-2-automatico-_JM"|"Blanco"|"Gasolina"|"91364"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"No"|"MOO068"|"2009"|"MAZDA 2 AUTOMATICO"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|||||||||||1|1|1|1|1|1||1||||2017-09-04
229|"Mazda 2 Grand Touring"|"$ 56.000.000"|"2017"|"11.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455317623-mazda-mazda-2-grand-touring-_JM"|"Plateado"|"Gasolina"|"11000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"JBR-020"|"2017"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|1||1|1||||1|1|1|1|1|1|1||1|||1|2017-09-04
