"Id"|"Titulo"|"Precio"|"Modelo_anyo"|"Kilometros"|"Ubicacion"|"URL"|"Color"|"Combustible"|"Recorrido"|"Marca"|"Departamento"|"Ciudad"|"Barrio"|"Modelo"|"Unico"|"Placa"|"Anyo"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"fecha_grabacion"
459|"Mazda 2 Full Equipo"|"$ 29.800.000"|"2014"|"26.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454409389-mazda-2-motor-15-ano-2014-5-puertas-_JM"|"Gris"|"Gasolina"|"26000"|"Mazda"|"Bogotá D.c. "|" Puente Aranda"|" Cundinamarca"|"Mazda 2"|"No"|"MXY303"|"2014"|"FULL EQUIPO"|"No"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||||1|1||||1||||2017-08-26
460|"Mazda 2 Touring"|"$ 47.500.000"|"2017"|"6.400 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-452415354-mazda-2-_JM"|"Rojo"|"Gasolina"|"6400"|"Mazda"|"Risaralda "|" Pereira"|" Corales"|"Mazda 2"|"Sí"|"IZZ501"|"2017"|"Touring"||"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"||"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|1||||||||1||1|1|||||||||2017-08-26
461|"Mazda 2 Aut, Dvd"|"$ 29.200.000"|"2011"|"47.900 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454097772-mazda-2-aut-dvd-gps-bluetooth-_JM"|"Negro"|"Gasolina"|"47900"|"Mazda"|"Antioquia "|" Rionegro"||"Mazda 2"|"No"|"RGM262"|"2011"|"AUT, DVD"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||1|||1||1|1|1|1|1|1|1||1||||2017-08-26
462|"Mazda 2"|"$ 29.500.000"|"2012"|"35.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452914404-mazda-mazda-2-_JM"|"Gris"||"35500"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"DLK321"|"2012"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
463|"Mazda 2 2017"|"$ 51.000.000"|"2017"|"14.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453923153-mazda-mazda-2-2017-_JM"|"Otro"||"14000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"Par"|"2017"|||||||"Asistida"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
464|"Mazda 2 2010"|"$ 28.500.000"|"2010"|"60.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454419841-mazda-mazda-2-2010-_JM"|"Blanco"||"60000"|"Mazda"|"Antioquia "|" Medellín"|" Belén Loma de los Bernal"|"Mazda 2"||"FQA041"|"2010"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
465|"Mazda 2 Sedan 1.5 Negro"|"$ 29.000.000"|"2011"|"105.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-450693795-mazda-2-sedan-15-negro-_JM"|"Negro"|"Gasolina"|"105000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"No"|"KIZ080"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"||||||||||||1|1|1|1|||1||||2017-08-26
466|"Mazda 2"|"$ 31.000.000"|"2014"|"47.000 Km"|"Norte De Santander"|"http://articulo.tucarro.com.co/MCO-454558867-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"47000"|"Mazda"|"Norte De Santander "|" Cúcuta"||"Mazda 2"|"Sí"|"CUZ-360"|"2014"|||"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"Sí"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||||1|1|1|1||1|||||||2017-08-26
467|"Mazda 2"|"$ 27.600.000"|"2012"|"63.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452760030-mazda-2-_JM"|"Gris"|"Gasolina"|"63000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Belmira"|"Mazda 2"|"Sí"|"RJK411"|"2012"||"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"No"|"1500"|"Sí"|"No"|||"Automática"|"Eléctricos"||||||||||||1||1|1|1||1||||2017-08-26
468|"Mazda 2 Full Equipo"|"$ 24.200.000"|"2011"|"85.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454409412-mazda-2-motor-15-ano-2011-5-puertas-_JM"|"Negro"|"Gasolina"|"85000"|"Mazda"|"Bogotá D.c. "|" Puente Aranda"|" Cundinamarca"|"Mazda 2"|"No"|"RFZ883"|"2011"|"FULL EQUIPO"|"No"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||||1|1||||||||2017-08-26
469|"Mazda 2 2013"|"$ 34.500.000"|"2013"|"54.400 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-453462251-mazda-mazda-2-2013-_JM"|"Otro"||"54400"|"Mazda"|"Valle Del Cauca "|" Buga"||"Mazda 2"||"Nek276"|"2013"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
470|"Mazda 2"|"$ 32.000.000"|"2014"|"44.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452896637-mazda-2-_JM"|"Rojo"|"Gasolina"|"44500"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"HTK 925"|"2014"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1600"|"Sí"|"No"|||"Mecánica"||1|||||||||||||||||1||||2017-08-26
471|"Mazda 2 2"|"$ 29.000.000"|"2011"|"57.487 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-452942380-mazda-mazda-2-2011-_JM"|"Blanco"|"Gasolina"|"57487"|"Mazda"|"Atlántico "|" Barranquilla"|" Altoprado"|"Mazda 2"||"DHL-189"|"2011"|"2"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1.5"|"Sí"||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||||||||||1||||2017-08-26
472|"Mazda 2 Mecanico 2014 Excelente Estado"|"$ 31.400.000"|"2014"|"34.500 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-453233061-mazda-2-mecanico-2014-excelente-estado-_JM"|"Azul"||"34500"|"Mazda"|"Valle Del Cauca "|" Cali"|" Capri"|"Mazda 2"||"HCW105"|"2014"|||||||"Asistida"||"1450"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"||||||||||||||||||1||||2017-08-26
473|"Mazda 2"|"$ 35.490.000"|"2014"|"36.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-451284938-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"36000"|"Mazda"|"Valle Del Cauca "|" Cali"||"Mazda 2"|"Sí"|"HHZ-515"|"2014"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|1|||||||||1|1|1|1|1|1||1||||2017-08-26
474|"Mazda 2"|"$ 29.000.000"|"2013"|"62.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-453382206-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"62000"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"|"Sí"|"DLO-165"|"2013"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|||||||||1||1|1||1|||1||||2017-08-26
475|"Mazda 2"|"$ 30.000.000"|"2012"|"32.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-450925222-mazda-2-_JM"|"Gris"|"Gasolina"|"32000"|"Mazda"|"Bogotá D.c. "|" Chapinero"|" Chapinero Alto"|"Mazda 2"||"167"|"2012"||"Sí"|"Sí"|"Sí"|||"Mecánica"|"No"||"Sí"||||"Mecánica"|"Eléctricos"|1|1|||||||||1|1|1|||||1||||2017-08-26
476|"Mazda 2"|"$ 43.500.000"|"2016"|"24.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-453014853-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"24000"|"Mazda"|"Cundinamarca "|" Girardot"||"Mazda 2"|"Sí"|"IGV-762"|"2016"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|1||||||||||1|1||1|||1||||2017-08-26
477|"Mazda 2 Grand Touring Tecnología Skyactive 2016"|"$ 45.000.000"|"2016"|"14.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451712917-mazda-2-grand-touring-tecnologia-skyactive-2016-_JM"|"Negro"|"Gasolina"|"14000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"COD 821"|"2016"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"No"|"1500"|"Sí"|"No"|||"Mecánica"|"Eléctricos"|1|||||||||||1|1|1|1|||1||||2017-08-26
478|"Mazda 2 Touring"|"$ 40.000.000"|"2016"|"36.000 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-451162784-mazda-mazda-2-touring-_JM"|"Blanco"|"Gasolina"|"36000"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"IGV-608"|"2016"|"Touring"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1600"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|1||||||||||1|1||1|||1||||2017-08-26
479|"Mazda 2 2014"|"$ 34.500.000"|"2014"|"28.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-451337258-mazda-mazda-2-2014-_JM"|"Blanco"||"28000"|"Mazda"|"Antioquia "|" Medellín"|" Belén Loma de los Bernal"|"Mazda 2"||"bfb030"|"2014"|||||||"Hidráulica"|||"No"||||"Automática"|||||||||||||||||||||||2017-08-26
480|"Mazda 2 2009"|"$ 23.500.000"|"2009"|"99.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454853341-mazda-mazda-2-2009-_JM"|"Negro"||"99000"|"Mazda"|"Antioquia "|" Medellín"|" Villa Hermosa"|"Mazda 2"||"xxx569"|"2009"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
481|"Mazda 2 Sedan Mecanico"|"$ 27.500.000"|"2011"|"62.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454854304-mazda-2-_JM"|"Negro"|"Gasolina"|"62000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"REW820"|"2011"|"SEDAN MECANICO"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1.498"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|1||1||||||1||1||||||1|1|||2017-08-26
482|"Mazda 2 Hb"|"$ 32.000.000"|"2012"|"58.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454927433-mazda-2-2012-automatico-refull-_JM"|"Gris"|"Gasolina"|"58000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"No"|"dhw906"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"No"||"No"||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||1|||1|1|1||1|1||1||||2017-08-26
483|"Mazda 2 Hatchback"|"$ 33.000.000"|"2012"|"43.600 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454638896-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"43600"|"Mazda"|"Antioquia "|" Bello"||"Mazda 2"|"No"|"814"|"2012"|"HATCHBACK"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"||"Sí"||"MP3"||"Automática"|"Eléctricos"|||||1|||||||||||||||||2017-08-26
484|"Mazda 2 2014"|"$ 34.000.000"|"2014"|"57.450 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454695049-mazda-mazda-2-2014-_JM"|"Plateado"||"57450"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Tabora"|"Mazda 2"||"xxx-xx8"|"2014"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
485|"Mazda 2 Mazda 2 1.5 A.a"|"$ 21.900.000"|"2008"|"91.200 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454900779-mazda-2-15-aa-mecanico-_JM"|"Negro"|"Gasolina"|"91200"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"CYW170"|"2008"|"Mazda 2 1.5 a.a"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||||||1|1|1|1|1||1||||2017-08-26
486|"Mazda 2 2016"|"$ 47.500.000"|"2016"|"18.500 Km"|"Huila"|"http://articulo.tucarro.com.co/MCO-454793941-mazda-mazda-2-2016-_JM"|"Rojo"||"18500"|"Mazda"|"Huila "|" Neiva"||"Mazda 2"||"abc123"|"2016"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
487|"Mazda 2 2011"|"$ 25.000.000"|"2011"|"800.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454824582-mazda-mazda-2-2011-_JM"|"Gris"||"800000"|"Mazda"|"Antioquia "|" Sabaneta"||"Mazda 2"||"BXU049"|"2011"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
488|"Mazda 2 2011"|"$ 28.000.000"|"2011"|"82.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-454795314-mazda-mazda-2-2011-_JM"|"Rojo"||"82000"|"Mazda"|"Cundinamarca "|" Bogota"|" Cedritos"|"Mazda 2"||"RLL-164"|"2011"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
489|"Mazda 2"|"$ 22.000.000"|"2009"|"88.750 Km"|"Cesar"|"http://articulo.tucarro.com.co/MCO-454768308-mazda-mazda-2-_JM"|"Negro"|"Gasolina"|"88750"|"Mazda"|"Cesar "|" Aguachica"||"Mazda 2"||"dch 559"|"2009"||"Sí"|"Sí"|"Sí"|"Semi-cuero"|"4"|"Hidráulica"|"No"|"1500"|"No"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||||1|||||1||||2017-08-26
490|"Mazda 2 Hatchback"|"$ 25.500.000"|"2008"|"60.145 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454815972-mazda-2-hatchback-_JM"|"Blanco"|"Gasolina"|"60145"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"Sí"|"FHB661"|"2008"|"Hatchback"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||||1|1||||1||||2017-08-26
491|"Mazda 2 Grand Touring"|"$ 50.000.000"|"2016"|"17.800 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454960474-mazda-2-grand-touring-2016-17-_JM"|"Plateado"|"Gasolina"|"17800"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Country Club"|"Mazda 2"||"PAR"|"2016"|"GRAND TOURING"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1.6 SkyActive"|"No"||||"Automática"|"Eléctricos"|1||||||||||1||||1|||1||||2017-08-26
492|"Mazda 2 Grand Touring Con Rines De Lujo, Mod..."|"$ 48.000.000"|"2016"|"13.500 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-454932313-mazda-2-grand-touring-con-rines-de-lujo-modelo-2016-_JM"|"Rojo"|"Gasolina"|"13500"|"Mazda"|"Atlántico "|" Barranquilla"|" San José"|"Mazda 2"||"IWN-016"|"2016"|||"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1.5"|"Sí"||||"Automática"|||||||||||||1|||1||||||1|2017-08-26
493|"Mazda 2 Sedan Automático"|"$ 30.000.000"|"2011"|"50.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454850770-mazda-2-sedan-automatico-_JM"|"Gris"|"Gasolina"|"50000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"RGP429"|"2011"|||"Sí"|"Sí"|"Tela"||"Asistida"|"No"||"Sí"||||"Automática"|||1|||||||||1||1|1|1|||1||||2017-08-26
494|"Mazda 2 2013"|"$ 32.000.000"|"2013"|"55.300 Km"|"Caldas"|"http://articulo.tucarro.com.co/MCO-454845794-mazda-mazda-2-2013-_JM"|"Plateado"||"55300"|"Mazda"|"Caldas "|" Villamaria"||"Mazda 2"||"Kml061"|"2013"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
495|"Mazda 2 Automático"|"$ 32.000.000"|"2013"|"41.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454789363-mazda-2-automatico-_JM"|"Verde"|"Gasolina"|"41500"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"5"|"2013"||"Sí"|"Sí"|"Sí"|"Cuero"||"Otro"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|||||||||1||1||||1||1|||1|2017-08-26
496|"Mazda 2 2008"|"$ 24.000.000"|"2008"|"147.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454820773-mazda-mazda-2-2008-_JM"|"Verde"||"147000"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Casa Blanca Sur"|"Mazda 2"||"cyn662"|"2008"|||||||"Mecánica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
497|"Mazda 2 2016"|"$ 46.000.000"|"2016"|"14.700 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454888256-mazda-mazda-2-2016-_JM"|"Marrón"||"14700"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"par"|"2016"|||||||"Hidráulica"|||"No"||||"Automática"|||||||||||||||||||||||2017-08-26
498|"Mazda 2 2010"|"$ 28.000.000"|"2010"|"73.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454620902-mazda-mazda-2-2010-_JM"|"Gris"||"73000"|"Mazda"|"Valle Del Cauca "|" Caicedonia"||"Mazda 2"||"ddm433"|"2010"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
499|"Mazda 2"|"$ 26.500.000"|"2009"|"64.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454864470-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"64000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"Sí"|"moo871"|"2009"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"|"Sí"|||"Automática"|"Eléctricos"|1|||||||||||1||||||||||2017-08-26
500|"Mazda 2 Grand Touring"|"$ 53.000.000"|"2017"|"15.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454849272-mazda-mazda-2-grand-touring-_JM"|"Gris"|"Gasolina"|"15000"|"Mazda"|"Antioquia "|" Yarumal"|" Llanos de Cuivá"|"Mazda 2"|"Sí"|"IPS971"|"2017"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"||"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||||||||||1|||1|||1||||2017-08-26
501|"Mazda 2"|"$ 31.900.000"|"2012"|"43.600 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454794813-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"43600"|"Mazda"|"Antioquia "|" Medellín"|" Belén"|"Mazda 2"||"DJN563"|"2012"||"Sí"|"Sí"|"Sí"|"Tela"||"Otro"|"No"||"Sí"|"No"|||"Automática"|"Eléctricos"||||||||||||||||||||||2017-08-26
502|"Mazda 2"|"$ 29.900.000"|"2012"|"89.001 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454850354-mazda-2-_JM"|"Blanco"|"Gasolina"|"89001"|"Mazda"|"Antioquia "|" Bello"||"Mazda 2"||"DLO758"|"2012"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"||"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||1||||||1|1|1|1|||||1||||2017-08-26
503|"Mazda 2"|"$ 26.000.000"|"2009"|"68.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454933402-mazda-mazda-2-_JM"|"Rojo"|"Gasolina"|"68000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"No"|"impar"|"2009"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"No"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|1||||||||1||||1||||1||||2017-08-26
504|"Mazda 2 2014"|"$ 35.000.000"|"2014"|"41.000 Km"|"Quindio"|"http://articulo.tucarro.com.co/MCO-454673790-mazda-mazda-2-2014-_JM"|"Plateado"||"41000"|"Mazda"|"Quindio "|" Armenia"||"Mazda 2"||"mwy366"|"2014"|||||||"Mecánica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
505|"Mazda 2 Touring"|"$ 45.000.000"|"2017"|"11.800 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454818247-mazda-mazda-2-touring-_JM"|"Vinotinto"||"11800"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"Jez110"|"2017"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
506|"Mazda 2"|"$ 31.000.000"|"2012"|"63.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454788826-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"63000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"Sí"|"KMT015"|"2012"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"||"Sí"|"No"|||"Mecánica"|||||||||||||||||||1||||2017-08-26
507|"Mazda 2 Automatico"|"$ 31.500.000"|"2012"|"520.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454642344-mazda-2-automatico-_JM"|"Plateado"||"520000"|"Mazda"|"Antioquia "|" Medellín"|" Villa Hermosa"|"Mazda 2"||"RMV638"|"2012"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
508|"Mazda 2"|"$ 30.000.000"|"2011"|"65.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454832307-mazda-mazda-2-_JM"|"Plateado"||"65000"|"Mazda"|"Antioquia "|" Medellín"|" Barrio Colombia"|"Mazda 2"||"RLX720"|"2011"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
509|"Mazda 2 Mod 2010"|"$ 24.500.000"|"2010"|"122.000 Km"|"Caldas"|"http://articulo.tucarro.com.co/MCO-454960522-mazda-2-mod-2010-_JM"|"Gris"||"122000"|"Mazda"|"Caldas "|" Manizales"|" Fátima"|"Mazda 2"||"5"|"2010"|||||||"Asistida"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
510|"Mazda 2 Sedán 2011 At"|"$ 29.000.000"|"2011"|"158.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454893148-mazda-2-sedan-2011-at-_JM"|"Gris"|"Gasolina"|"158000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Urbanización Barranquilla"|"Mazda 2"|"Sí"|"DLQ130"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"||"Sí"||||"Automática"|"Eléctricos"|1||||||||||||||1|||1||||2017-08-26
511|"Mazda 2 2017"|"$ 49.000.000"|"2017"|"5.050 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-454911640-mazda-mazda-2-2017-_JM"|"Rojo"||"5050"|"Mazda"|"Risaralda "|" Pereira"|" Alamos"|"Mazda 2"||"izz589"|"2017"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
512|"Mazda 2"|"$ 27.000.000"|"2012"|"61 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454887121-mazda-2-_JM"|"Gris"||"61"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"Mcv791"|"2012"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
513|"Mazda 2 Full"|"$ 28.500.000"|"2011"|"72.000 Km"|"Meta"|"http://articulo.tucarro.com.co/MCO-454833622-mazda-2-version-full-automatico-_JM"|"Gris"|"Gasolina"|"72000"|"Mazda"|"Meta "|" Villavicencio"||"Mazda 2"|"No"|"RHY822"|"2011"|"full"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||||||||1|1|1||1|||1|||1|2017-08-26
514|"Mazda 2 Touring"|"$ 39.600.000"|"2016"|"37.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-455024361-mazda-2-touring-_JM"|"Gris"||"37000"|"Mazda"|"Santander "|" Bucaramanga"|" Ciudadela Real de Minas"|"Mazda 2"||"-----2"|"2016"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
515|"Mazda 2 2014"|"$ 34.000.000"|"2014"|"28.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454926504-mazda-mazda-2-2014-_JM"|"Plateado"||"28000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Cedritos"|"Mazda 2"||"HKU 932"|"2014"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
