"Precio"|"Modelo_anyo"|"Ubicacion"|"Color"|"Combustible"|"Recorrido"|"Departamento"|"Ciudad"|"Barrio"|"Unico"|"Placa"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"Ubicacion_r"|"Color_r"|"Combustible_r"|"Departamento_r"|"Ciudad_r"|"Barrio_r"|"Placa_r"|"Version_r"|"Asientos_r"|"Cilindros_r"|"Direccion_r"|"Motor_r"|"Sonido_r"|"Traccion_r"|"Transmision_r"|"Vidrios_r"
49000000|2016|"Antioquia"|"Rojo"|"Gasolina"|35000|"Antioquia "|" Medellín"||0|"IHQ-793"|"Grand Touring Sky Active"|0|0|0|"Cuero"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|0|0|1|0|0|0|"1"|"10"|"1"|"1"|"33"||"250"|"32"|"1"|"14"|"2"|"23"|"2"|"1"|"2"|"1"
47000000|2016|"Risaralda"|"Blanco"|"Gasolina"|25000|"Risaralda "|" Pereira"||0|"XXX148"|"Touring Automatico Cuero"|0|0|0|"Cuero"||"Asistida"|0|"1.500"|0||||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"18"|"3"|"1"|"18"|"41"||"558"|"114"|"1"||"1"|"9"|||"1"|"1"
47900000|2017|"Antioquia"|"Plateado"|"Gasolina"|17000|"Antioquia "|" Medellín"|" Las Palmas"||"IYU-023"|"MAZDA 2 TOURING Cc 1500 AT"|0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|"1"|"9"|"1"|"1"|"33"|"97"|"290"|"84"|"1"||"2"|"23"|"2"|"1"|"1"|"1"
35400000|2014|"Valle Del Cauca"|"Blanco"|"Gasolina"|47000|"Valle Del Cauca "|" Cali"|" Capri"|0|"HPT296"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|"21"|"3"|"1"|"21"|"13"|"36"|"213"||"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
35400000|2014|"Valle Del Cauca"|"Gris"|"Gasolina"|50000|"Valle Del Cauca "|" Cali"|" Capri"|0|"heo907"|"MAZDA 2"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|"21"|"5"|"1"|"21"|"13"|"36"|"193"|"60"|"3"|"8"|"2"|"23"|"2"||"1"|"1"
24000000|2009|"Bogotá D.c."|"Rojo"|"Gasolina"|92000|"Bogotá D.c. "|" Suba"|" Bilbao "|0|"CZV-691"|"sport"|0|0|0|"Tela"||"Asistida"|0|"1500"|0|0|"MP3"||"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|0|0|1|"3"|"10"|"1"|"3"|"49"|"24"|"90"|"102"|"3"||"1"|"23"|"2"||"2"|"1"
33000000|2013|"Bogotá D.c."|"Negro"|"Gasolina"|30100|"Bogotá D.c. "|" Usaquén"|" Santa Bárbara"|0|"HAT490"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"7"|"1"|"3"|"53"|"155"|"186"||"3"||"2"|"23"|"2"|"1"|"1"|"1"
45790000|2016|"Antioquia"|"Gris"|"Gasolina"|23700|"Antioquia "|" Medellín"|" El Poblado"|0|"HHH002"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|1|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"199"||"3"||"2"|"23"|"2"|"1"|"1"|"1"
52400000|2018|"Antioquia"|"Blanco"|"Gasolina"|0|"Antioquia "|" Medellín"|" Barrio Colombia"||"***-***"|"Touring"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|1|0|1|1|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"|"15"|"7"|"110"|"3"|"8"|"1"|"23"|"2"|"1"|"1"|"1"
27500000|2010|"Antioquia"|"Blanco"|"Gasolina"|78000|"Antioquia "|" Medellín"|" Laureles"|0|"xxx605"||0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"|"99"|"562"||"1"||"2"|"23"|"2"|"1"|"1"|"1"
29600000|2013|"Bogotá D.c."|"Negro"|"Gasolina"|28000|"Bogotá D.c. "|" Bogota"||0|"MKY042"||0|0|0|"Tela"||"Hidráulica"|0|"1.5"|0|0|"MP3"||"Mecánica"|"Eléctricos"|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|"3"|"7"|"1"|"3"|"7"||"384"||"3"||"2"|"5"|"2"||"2"|"1"
29900000|2012|"Atlántico"|"Rojo"|"Gasolina"|40900|"Atlántico "|" Barranquilla"|" El Prado"|0|"-2"||0|0|0|"Cuero"||"Hidráulica"||"1.5"|0|0|"MP3"||"Automática"||1|1|1|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|0|"2"|"10"|"1"|"2"|"4"|"64"|"4"||"1"||"2"|"5"|"2"||"1"|
33000000|2015|"Tolima"|"Negro"|"Gasolina"|51002|"Tolima "|" Ibagué"||0|"HQW625"|"MAZDA 2"|0|0|0|"Tela"|"4"|"Asistida"|0|"1.600"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|"20"|"7"|"1"|"20"|"26"||"214"|"60"|"3"|"8"|"1"|"15"|"2"|"1"|"2"|"1"
26500000|2011|"Norte De Santander"|"Rojo"|"Gasolina"|69000|"Norte De Santander "|" Cúcuta"|||"XXX000"|||0|0|"Cuero"||"Hidráulica"||"1500"|0||||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|"16"|"10"|"1"|"16"|"18"||"555"||"1"||"2"|"23"|||"1"|"1"
28800000|2010|"Antioquia"|"Plateado"|"Gasolina"|91411|"Antioquia "|" Rionegro"|||"ELM 599"|"MAZDA 2"||0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|1|0|0|0|0|0|0|1|1|1|1|0|0|0|1|0|0|0|"1"|"9"|"1"|"1"|"44"||"159"|"60"|"3"||"2"|"23"|"2"||"1"|"1"
24500000|2009|"Nariño"|"Vinotinto"|"Gasolina"|73437|"Nariño "|" Pasto"||0|"******"|"FULL"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"CD"|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|"15"|"12"|"1"|"15"|"40"||"18"|"21"|"3"|"8"|"2"|"23"|"1"|"1"|"2"|"1"
28900000|2010|"Bogotá D.c."|"Blanco"|"Gasolina"|107000|"Bogotá D.c. "|" Engativa"|" Normandía"|0|"PPPP5"||0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|1|0|0|0|"3"|"3"|"1"|"3"|"21"|"117"|"446"||"1"||"2"|"23"|"2"|"1"|"1"|"1"
26500000|2009|"Antioquia"|"Plateado"|"Gasolina"|64900|"Antioquia "|" Medellín"|" Belén"|0|"FHF*328"|"1500cc At  AA 4X2"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|1|0|0|0|0|0|0|1|1|1|0|0|1|0|1|0|0|0|"1"|"9"|"1"|"1"|"33"|"16"|"171"|"5"|"3"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
32000000|2013|"Risaralda"|"Blanco"||46000|"Risaralda "|" Pereira"||0|"MUU-927"|||0|0|"Tela"||"Hidráulica"|||0||||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|"18"|"3"||"18"|"41"||"410"||"3"||"2"||||"2"|"1"
26500000|2010|"Antioquia"|"Plateado"||130000|"Antioquia "|" Medellín"|" San Joaquín"||"fho696"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"9"||"1"|"33"|"147"|"175"||||"2"||||"2"|
46500000|2016|"Antioquia"|"Marrón"|"Gasolina"|56000|"Antioquia "|" Medellín"|" El Poblado"|0|"UEO348"|"Mazda 2 Touring"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|1|1|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|1|0|"1"|"6"|"1"|"1"|"33"|"63"|"537"|"82"|"3"||"2"|"23"|"2"||"1"|"1"
52400000|2018|"Bogotá D.c."|"Gris"|"Gasolina"|0|"Bogotá D.c. "|" Martires"|" Usatama"|0|"UUU000"||0|0|0|"Tela"|"4"|"Asistida"|0|"SKYACTIV-G 1,5L/16 válvulas/S-VT/"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"32"|"170"|"548"||"3"|"8"|"1"|"31"|"2"|"1"|"1"|"1"
28300000|2011|"Antioquia"|"Negro"||75000|"Antioquia "|" Medellín"|" Conquistadores"||"kho989"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"7"||"1"|"33"|"53"|"341"||||"2"||||"1"|
29200000|2012|"Bogotá D.c."|"Gris"||52000|"Bogotá D.c. "|" Bogota"|||"6"|||0|0|||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"5"||"3"|"7"||"37"||||"2"||||"2"|
59250000|2018|"Valle Del Cauca"|"Plateado"|"Gasolina"|0|"Valle Del Cauca "|" Cali"|" Ciudad Jardín"||"-------"|"Grand Touring"|0|0|0|"Cuero"||"Asistida"|0|"1500"|0||||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|1|"21"|"9"|"1"|"21"|"13"|"47"|"2"|"27"|"1"||"1"|"23"|||"1"|"1"
33500000|2013|"Antioquia"|"Vinotinto"|"Gasolina"|56000|"Antioquia "|" Medellín"|" El Poblado"|0|"NBW937"||0|0|0|"Cuero"||"Hidráulica"|0|"1,5"|0|0|"CD"|"4x2"|"Automática"||1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|"1"|"12"|"1"|"1"|"33"|"63"|"423"||"1"||"2"|"1"|"1"|"1"|"1"|
27000000|2011|"Boyaca"|"Rojo"|"Gasolina"|79831|"Boyaca "|" Duitama"||0|"RIK661"|"MAZDA 2 AUT"|0|0|0|"Tela"||"Hidráulica"|0|"1498"|0||"CD"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|0|0|"5"|"10"|"1"|"5"|"20"||"493"|"63"|"3"||"2"|"19"|"1"||"1"|"1"
26000000|2010|"Caldas"|"Azul"|"Gasolina"|102000|"Caldas "|" Manizales"|" La Leonora"||"KDR691"||0|0|0|"Cuero"||"Hidráulica"||"1.5"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|0|0|1|"6"|"1"|"1"|"6"|"31"|"92"|"327"||"1"||"2"|"5"|"2"||"2"|"1"
28500000|2010|"Antioquia"|"Gris"||114000|"Antioquia "|" Medellín"|" San Joaquín"||"kbs943"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"||"1"|"33"|"147"|"318"||||"2"||||"1"|
28900000|2012|"Risaralda"|"Plateado"|"Gasolina"|95596|"Risaralda "|" Pereira"|" Turin"||"000000"|||0|0|"Tela"||"Hidráulica"||"1500"|0|0|"CD"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|"18"|"9"|"1"|"18"|"41"|"168"|"29"||"3"||"2"|"23"|"1"||"2"|"1"
27500000|2011|"Antioquia"|"Blanco"||123000|"Antioquia "|" Medellín"|" Laureles"||"dhy485"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"3"||"1"|"33"|"99"|"129"||||"2"||||"1"|
32000000|2013|"Risaralda"|"Blanco"||76900|"Risaralda "|" Pereira"|" La Villa"||"KDN-579"|||||||"Hidráulica"||"1500"|0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"18"|"3"||"18"|"41"|"94"|"326"||||"2"|"23"|||"2"|
30000000|2011|"Risaralda"|"Blanco"||74000|"Risaralda "|" Pereira"|" Los Alpes"||"PFS-931"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"18"|"3"||"18"|"41"|"101"|"443"||||"2"||||"1"|
37900000|2015|"Bogotá D.c."|"Blanco"|"Gasolina"|24250|"Bogotá D.c. "|" Bogota"|||"UCX157"|||0|0|"Tela"||"Hidráulica"|0|"1500"|0||||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"3"|"1"|"3"|"7"||"532"||"3"||"2"|"23"|||"2"|"1"
32900000|2013|"Antioquia"|"Blanco"||41000|"Antioquia "|" Medellín"|" El Poblado"||"MFZ851"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"3"||"1"|"33"|"63"|"379"||||"2"||||"2"|
30000000|2012|"Bogotá D.c."|"Azul"|"Gasolina"|63538|"Bogotá D.c. "|" Teusaquillo"|" El Salitre"|0|"RIL-152"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|"3"|"1"|"1"|"3"|"51"|"65"|"494"||"3"|"8"|"2"|"23"|"2"||"2"|"1"
36500000|2015|"Cundinamarca"|"Gris"|"Gasolina"|47000|"Cundinamarca "|" Chía"||0|"UCO-131"|"Deportiva"||0|0|"Tela"||"Hidráulica"||"1500"|0||"CD"||"Automática"|"Eléctricos"|0|1|0|1|0|0|0|0|0|1|1|0|1|1|1|0|0|1|0|0|0|"11"|"5"|"1"|"11"|"16"||"526"|"19"|"3"||"2"|"23"|"1"||"1"|"1"
26500000|2011|"Bogotá D.c."|"Plateado"|"Gasolina"|55000|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|0|"RGV-542"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|"3"|"9"|"1"|"3"|"49"|"85"|"485"||"1"||"2"|"23"|"2"|"1"|"2"|"1"
34500000|2013|"Risaralda"|"Blanco"|"Gasolina"|63000|"Risaralda "|" Pereira"|" Caimalito"||"MPY-580"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|"18"|"3"|"1"|"18"|"41"|"29"|"398"||"1"||"2"|"23"|"2"||"1"|"1"
29000000|2010|"Antioquia"|"Gris"|"Gasolina"|99000|"Antioquia "|" Medellín"||0|"DDY808"|"MAZDA 2"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"|"1"|"1"|"33"||"117"|"60"|"3"||"2"|"23"|"2"|"1"|"1"|"1"
31000000|2013|"Valle Del Cauca"|"Plateado"|"Gasolina"|79000|"Valle Del Cauca "|" Cali"|||"MJP-777"|"HB MT 1500"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|0|"21"|"9"|"1"|"21"|"13"||"381"|"54"|"3"||"2"|"23"|"2"||"2"|"1"
33000000|2013|"Bogotá D.c."|"Plateado"|"Gasolina"|74000|"Bogotá D.c. "|" Martires"|" Paloquemao"|0|"NCZ-624"|"HATCH BACK"||0|0|"Cuero"||"Hidráulica"||"1498"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"9"|"1"|"3"|"32"|"120"|"428"|"36"|"1"||"2"|"19"|"2"||"2"|"1"
32800000|2012|"Antioquia"|"Blanco"|"Gasolina"|73000|"Antioquia "|" Medellín"||0|"KAP-994"|"HB"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|1|"1"|"3"|"1"|"1"|"33"||"309"|"44"|"3"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
29000000|2011|"Valle Del Cauca"|"Blanco"|"Gasolina"|77000|"Valle Del Cauca "|" Cali"|||"***-**8"|"Sedan"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|1|0|0|0|"21"|"3"|"1"|"21"|"13"||"14"|"93"|"3"||"2"|"23"|"2"||"2"|"1"
30500000|2012|"Antioquia"|"Plateado"|"Gasolina"|81000|"Antioquia "|" Medellín"|" El Poblado"||"KAO897"||0|0|0|"Tela"||"Hidráulica"||"1500"|0||"CD"|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|1|0|0|0|"1"|"9"|"1"|"1"|"33"|"63"|"308"||"3"||"2"|"23"|"1"|"1"|"2"|"1"
44900000|2016|"Antioquia"|"Gris"|"Gasolina"|31380|"Antioquia "|" Medellín"|" La América"||"USV305"||0|0|0|"Tela"||"Hidráulica"|0|"1.500CC"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"79"|"542"||"3"||"2"|"12"|"2"||"1"|"1"
27000000|2012|"Bogotá D.c."|"Gris"|"Gasolina"|50000|"Bogotá D.c. "|" Suba"|" Niza"|0|"MBW096"||0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|1|0|1|0|1|1|0|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"49"|"116"|"370"||"1"||"2"|"23"|"2"||"1"|"1"
27300000|2010|"Antioquia"|"Blanco"|"Gasolina"|79400|"Antioquia "|" Medellín"|" El Poblado"|0|"MOR 435"|"hb"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"|"63"|"392"|"42"|"3"|"8"|"1"|"23"|"2"|"1"|"2"|"1"
26900000|2011|"Bogotá D.c."|"Gris"|"Gasolina"|68000|"Bogotá D.c. "|" Suba"|" Niza"|0|"RBR354"|"MAZDA 2 HB 1500CC"|0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"49"|"116"|"459"|"69"|"1"||"2"|"23"|"2"|"1"|"1"|"1"
53900000|2018|"Meta"|"Rojo"|"Gasolina"|0|"Meta "|" Vistahermosa"||0|"0"|"TOURING AUTOMATICO"|0|0|0|"Cuero"|"4"|"Asistida"|0|"1.5"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|1|1|0|0|"14"|"10"|"1"|"14"|"57"||"26"|"113"|"1"|"8"|"1"|"5"|"1"|"1"|"1"|"1"
50000000|2016|"Bogotá D.c."|"Blanco"|"Gasolina"|27022|"Bogotá D.c. "|" Bogota"||0|"xxx458"||0|0|0|"Tela"||"Hidráulica"|0|"1600"|0||"MP3"|"4x2"|"Automática"||1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|0|0|1|"3"|"3"|"1"|"3"|"7"||"559"||"3"||"2"|"27"|"2"|"1"|"1"|
32900000|2013|"Meta"|"Plateado"||83000|"Meta "|" Villavicencio"|||"MCV584"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"14"|"9"||"14"|"56"||"373"||||"2"||||"1"|
26500000|2009|"Antioquia"|"Blanco"||126000|"Antioquia "|" Medellín"|" Laureles"||"fhg018"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"3"||"1"|"33"|"99"|"172"||||"2"||||"1"|
31000000|2013|"Risaralda"|"Vinotinto"||55000|"Risaralda "|" Dosquebradas"|||"MPQ-036"|||||"Cuero"||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"18"|"12"||"18"|"19"||"396"||"1"||"2"||||"2"|
50000000|2017|"Bogotá D.c."|"Rojo"||1500|"Bogotá D.c. "|" Bogota"||0|"DQQ340"|||0|0|"Tela"||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"10"||"3"|"7"||"151"||"3"||"2"||||"1"|
34500000|2013|"Antioquia"|"Gris"|"Gasolina"|46000|"Antioquia "|" Medellín"||0|"MVT-483"|"AUT 1.5"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|1|"1"|"5"|"1"|"1"|"33"||"411"|"13"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
29000000|2011|"Antioquia"|"Blanco"|"Gasolina"|63000|"Antioquia "|" Medellín"|" Conquistadores"|0|"RGO396"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|1|0|0|"1"|"3"|"1"|"1"|"33"|"53"|"481"||"3"||"2"|"23"|"1"|"1"|"2"|"1"
31000000|2013|"Antioquia"|"Gris"|"Gasolina"|65000|"Antioquia "|" Medellín"|" El Poblado"|0|"MFV786"||0|0|0|"Tela"|"4"|"Hidráulica"||"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"376"||"3"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
36500000|2015|"Valle Del Cauca"|"Gris"||32000|"Valle Del Cauca "|" Cali"|" El Limonar"|0|"ICS640"||0||0|"Cuero"||"Hidráulica"|||0||||"Automática"||1|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|"21"|"5"||"21"|"13"|"62"|"239"||"1"||"2"||||"1"|
25900000|2010|"Bogotá D.c."|"Gris"|"Gasolina"|70500|"Bogotá D.c. "|" Bogota"||0|"kau107"|"HB"|0|0|0|"Tela"|"4"|"Asistida"|0|"1498"|0|0|"CD"||"Mecánica"|"Eléctricos"|1|1|0|1|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"7"||"310"|"44"|"3"|"8"|"1"|"19"|"1"||"2"|"1"
35300000|2014|"Antioquia"|"Gris"|"Gasolina"|22700|"Antioquia "|" Medellín"|" El Poblado"||"ABC123"||0|0|0|"Cuero"||"Hidráulica"|0||0|0|"MP3"||"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"46"||"1"||"2"||"2"||"2"|"1"
25200000|2010|"Antioquia"|"Negro"|"Gasolina"|70000|"Antioquia "|" Medellín"||0|"KBP-846"|"MEC 1.5"|0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|1|"1"|"7"|"1"|"1"|"33"||"314"|"88"|"1"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
26300000|2010|"Valle Del Cauca"|"Dorado"||81000|"Valle Del Cauca "|" Cali"|" Valle Del Lili"||"KAV168"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"21"|"4"||"21"|"13"|"171"|"311"||||"2"||||"2"|
26800000|2010|"Antioquia"|"Gris"|"Gasolina"|112000|"Antioquia "|" Medellín"|" El Poblado"||"PFQ331"|"Mazda 2 HB"||0|0|"Tela"||"Hidráulica"||"1500"|0||"CD"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"442"|"68"|"3"||"2"|"23"|"1"||"2"|"1"
