Departamento,Municipio,CentroPoblado,Longitud,Latitud
CUNDINAMARCA,LA MESA,LA MESA,"""-74,4615492187""","""4,63104312817"""
CUNDINAMARCA,LA MESA,LA ESPERANZA,"""-74,4315205153""","""4,69810557811"""
CUNDINAMARCA,LA MESA,SAN JAVIER,"""-74,4624687276""","""4,65503831791"""
CUNDINAMARCA,LA MESA,SAN JOAQUÍN,"""-74,5191480027""","""4,63665496566"""
CUNDINAMARCA,LA PALMA,LA PALMA,"""-74,3910209321""","""5,35881843551"""
CUNDINAMARCA,LA PEÑA,LA PEÑA,"""-74,3940946971""","""5,19896214326"""
CUNDINAMARCA,LA VEGA,LA VEGA,"""-74,331153833""","""4,993079959"""
CUNDINAMARCA,LENGUAZAQUE,LENGUAZAQUE,"""-73,7114939184""","""5,30614737724"""
CUNDINAMARCA,MACHETÁ,MACHETÁ,"""-73,6083234775""","""5,08019042488"""
CUNDINAMARCA,MADRID,MADRID,"""-74,2637266314""","""4,73273240481"""
CUNDINAMARCA,MADRID,LA CUESTA,"""-74,200573339""","""4,848911744"""
CUNDINAMARCA,MADRID,EL CORZO,"""-74,3168502595""","""4,77290685011"""
CUNDINAMARCA,MADRID,PUENTE DE PIEDRA,"""-74,223144799""","""4,817937656"""
CUNDINAMARCA,MADRID,CHAUTA,"""-74,2458442766""","""4,81654453378"""
CUNDINAMARCA,MADRID,MOYANO,"""-74,300584512""","""4,8001887932"""
CUNDINAMARCA,MANTA,MANTA,"""-73,5404981602""","""5,00905719083"""
CUNDINAMARCA,MEDINA,MEDINA,"""-73,3491229581""","""4,50661521497"""
CUNDINAMARCA,MEDINA,SAN PEDRO DE GUAJARAY,"""-73,4577212047""","""4,33773942111"""
CUNDINAMARCA,MEDINA,SANTA TERESITA,"""-73,3664926007""","""4,38848770638"""
CUNDINAMARCA,MEDINA,MESA DE LOS REYES,"""0,""","""0,"""
CUNDINAMARCA,MEDINA,LOS ALPES,"""-73,4506639702""","""4,42502134421"""
CUNDINAMARCA,MEDINA,LA ESMERALDA,"""-73,4978221835""","""4,38631369567"""
CUNDINAMARCA,MEDINA,GAZADUJE,"""-73,3257589465""","""4,57394366478"""
CUNDINAMARCA,MOSQUERA,MOSQUERA,"""-74,2193416046""","""4,70701024824"""
CUNDINAMARCA,MOSQUERA,LOS PUENTES,"""-74,256013384""","""4,68418254"""
CUNDINAMARCA,MOSQUERA,PARCELAS,"""-74,2414947597""","""4,66126237245"""
CUNDINAMARCA,MOSQUERA,PENCAL,"""-74,2958885566""","""4,69777222662"""
CUNDINAMARCA,MOSQUERA,QUINTAS DE SERREZUELA,"""-74,2426523686""","""4,70034440813"""
CUNDINAMARCA,NARIÑO,NARIÑO,"""-74,8247329958""","""4,39983661649"""
CUNDINAMARCA,NEMOCÓN,NEMOCÓN,"""-73,8778894768""","""5,0687018248"""
CUNDINAMARCA,NEMOCÓN,PATIO BONITO,"""-73,8960887676""","""5,12964392136"""
CUNDINAMARCA,NEMOCÓN,EL ORATORIO,"""-73,9233694886""","""5,08117237766"""
CUNDINAMARCA,NEMOCÓN,LA PUERTA,"""-73,8979689044""","""5,06297150663"""
CUNDINAMARCA,NEMOCÓN,CAMACHO,"""-73,8750137991""","""5,05826460357"""
CUNDINAMARCA,NEMOCÓN,EL PLAN,"""-73,8981261151""","""5,11711075257"""
CUNDINAMARCA,NILO,NILO,"""-74,6199683585""","""4,30580601104"""
CUNDINAMARCA,NILO,LA ESMERALDA,"""-74,6978129195""","""4,22317906206"""
CUNDINAMARCA,NILO,PUEBLO NUEVO,"""-74,542037921""","""4,347833953"""
CUNDINAMARCA,NILO,EL REDIL,"""-74,6795741432""","""4,27199717002"""
CUNDINAMARCA,NIMAIMA,NIMAIMA,"""-74,3860115955""","""5,12602571317"""
CUNDINAMARCA,NIMAIMA,TOBIA,"""-74,4490630368""","""5,12359987913"""
CUNDINAMARCA,NOCAIMA,NOCAIMA,"""-74,3791125286""","""5,06946324832"""
CUNDINAMARCA,NOCAIMA,TOBIA CHICA,"""-74,4005717398""","""5,05354068516"""
CUNDINAMARCA,VENECIA,VENECIA,"""-74,4781884861""","""4,0889533173"""
CUNDINAMARCA,VENECIA,APOSENTOS,"""-74,5145429153""","""4,02793378837"""
CUNDINAMARCA,VENECIA,EL TRÉBOL,"""-74,4861865402""","""4,08453921314"""
CUNDINAMARCA,PACHO,PACHO,"""-74,156116064""","""5,13694532224"""
CUNDINAMARCA,PACHO,PASUNCHA,"""-74,2204720028""","""5,25469923799"""
CUNDINAMARCA,PAIME,PAIME,"""-74,1522155939""","""5,37048460317"""
CUNDINAMARCA,PAIME,CUATRO CAMINOS,"""-74,1876106219""","""5,33516939893"""
CUNDINAMARCA,PAIME,TUDELA,"""-74,1972029749""","""5,38065601727"""
CUNDINAMARCA,PAIME,EL PLOMO (EL PARAÍSO),"""0,""","""0,"""
CUNDINAMARCA,PAIME,VENECIA,"""-74,1096624558""","""5,41993819343"""
CUNDINAMARCA,PANDI,PANDI,"""-74,4866421835""","""4,19039063967"""
CUNDINAMARCA,PARATEBUENO,PARATEBUENO,"""-73,2128246502""","""4,37483210325"""
CUNDINAMARCA,PARATEBUENO,MAYA,"""-73,1331729852""","""4,49155431246"""
CUNDINAMARCA,PARATEBUENO,SANTA CECILIA,"""-73,3429549109""","""4,35055652731"""
CUNDINAMARCA,PARATEBUENO,EL ENGAÑO,"""-73,221526514""","""4,63039781119"""
CUNDINAMARCA,PARATEBUENO,EL JAPÓN,"""-73,297804167""","""4,374065643"""
CUNDINAMARCA,PARATEBUENO,CABULLARITO,"""-73,1131846728""","""4,48683978425"""
CUNDINAMARCA,PASCA,PASCA,"""-74,3024837134""","""4,30905937901"""
CUNDINAMARCA,PASCA,GUCHIPAS,"""-74,3176854842""","""4,32453686577"""
CUNDINAMARCA,PUERTO SALGAR,PUERTO SALGAR,"""-74,6537031753""","""5,46542650967"""
CUNDINAMARCA,PUERTO SALGAR,COLORADOS,"""-74,5947111312""","""5,47068601721"""
CUNDINAMARCA,PUERTO SALGAR,PUERTO LIBRE,"""-74,6298142697""","""5,75718247028"""
CUNDINAMARCA,PUERTO SALGAR,MORRO COLORADO,"""-74,5688498839""","""5,7094301904"""
CUNDINAMARCA,PULÍ,PULÍ,"""-74,7144742699""","""4,68179462875"""
CUNDINAMARCA,PULÍ,PALESTINA,"""-74,5937180318""","""4,69489490674"""
CUNDINAMARCA,QUEBRADANEGRA,QUEBRADANEGRA,"""-74,4801450411""","""5,11806886067"""
CUNDINAMARCA,QUEBRADANEGRA,LA MAGDALENA,"""-74,4873641405""","""5,08050562472"""
CUNDINAMARCA,QUEBRADANEGRA,TOBIA - LA MILAGROSA,"""-74,4512182736""","""5,1222233719"""
CUNDINAMARCA,QUETAME,QUETAME,"""-73,863113968""","""4,32982614634"""
CUNDINAMARCA,QUETAME,PUENTE QUETAME,"""-73,8717563901""","""4,33166643418"""
CUNDINAMARCA,QUETAME,GUACAPATE,"""-73,8659179133""","""4,31239279358"""
CUNDINAMARCA,QUIPILE,QUIPILE,"""-74,5337016265""","""4,74480125713"""
CUNDINAMARCA,QUIPILE,LA SIERRA,"""-74,5518607778""","""4,78899686909"""
CUNDINAMARCA,QUIPILE,LA VIRGEN,"""-74,5681985995""","""4,65207355636"""
CUNDINAMARCA,QUIPILE,SANTA MARTA,"""-74,5649403387""","""4,77541748712"""
CUNDINAMARCA,QUIPILE,LA BOTICA,"""-74,573070522""","""4,71124401231"""
CUNDINAMARCA,APULO,APULO,"""-74,5938056203""","""4,52034489324"""
CUNDINAMARCA,RICAURTE,RICAURTE,"""-74,7728657999""","""4,28211362022"""
CUNDINAMARCA,RICAURTE,MANUEL SUR,"""-74,749933204""","""4,353071437"""
CUNDINAMARCA,RICAURTE,EL PASO,"""-74,7458992807""","""4,25153939724"""
CUNDINAMARCA,RICAURTE,EL PORTAL,"""-74,7174512749""","""4,25414842342"""
CUNDINAMARCA,RICAURTE,LAS VARAS,"""-74,7183795026""","""4,29689854761"""
CUNDINAMARCA,RICAURTE,SAN MARCOS POBLADO,"""-74,7232965896""","""4,29334866297"""
CUNDINAMARCA,RICAURTE,SAN MARTÍN,"""-74,7462130966""","""4,25951236651"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,SAN ANTONIO DEL TEQUENDAMA,"""-74,3514505895""","""4,61613464307"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,SANTANDERCITO,"""-74,3421188887""","""4,59280719175"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,PUEBLO NUEVO,"""-74,3691171766""","""4,59300679343"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,BELLAVISTA,"""-74,350044378""","""4,58815877459"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,PRADILLA,"""-74,3917448879""","""4,59977929474"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,LOS NARANJOS,"""-74,3878468262""","""4,59812328653"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,VILLA PRADILLA,"""-74,3938181423""","""4,60701184824"""
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,VILLA SHYN(CASA MOVILES),"""-74,3432865076""","""4,58947208497"""
CUNDINAMARCA,SAN BERNARDO,SAN BERNARDO,"""-74,422961919""","""4,1794285861"""
CUNDINAMARCA,SAN BERNARDO,PORTONES,"""-74,4422386158""","""4,21437288049"""
CUNDINAMARCA,SAN CAYETANO,PUEBLO NUEVO,"""-74,0247543795""","""5,33293676886"""
CUNDINAMARCA,SAN CAYETANO,CAMANCHA,"""-74,0912525347""","""5,40755871999"""
CUNDINAMARCA,SAN CAYETANO,CUIBUCO,"""-74,1480465479""","""5,31595263589"""
CUNDINAMARCA,SAN CAYETANO,LAS MERCEDES,"""-74,0493726429""","""5,31784053076"""
CUNDINAMARCA,SAN CAYETANO,ALBERGUE,"""-74,0753044633""","""5,30153483829"""
CUNDINAMARCA,SAN FRANCISCO,SAN FRANCISCO,"""-74,2896710065""","""4,97291953172"""
CUNDINAMARCA,SAN JUAN DE RIOSECO,SAN JUAN DE RIOSECO,"""-74,6219134166""","""4,84757915971"""
CUNDINAMARCA,SAN JUAN DE RIOSECO,CAMBAO,"""-74,7362125242""","""4,90794855452"""
CUNDINAMARCA,SAN JUAN DE RIOSECO,SAN NICOLÁS,"""-74,6723733127""","""4,77076616676"""
CUNDINAMARCA,SASAIMA,SASAIMA,"""-74,4326283935""","""4,96216463559"""
CUNDINAMARCA,SESQUILÉ,SESQUILÉ,"""-73,7961289492""","""5,04472822375"""
CUNDINAMARCA,SESQUILÉ,LA PLAYA,"""-73,7966588709""","""5,05576471862"""
CUNDINAMARCA,SESQUILÉ,BOITIVA SAN ROQUE,"""-73,7888344221""","""5,04642999206"""
CUNDINAMARCA,SESQUILÉ,SIATOYA,"""-73,8072950803""","""5,05184220339"""
CUNDINAMARCA,SIBATÉ,SIBATÉ,"""-74,2578772349""","""4,49261081381"""
CUNDINAMARCA,SIBATÉ,SAN BENITO CENTRO,"""-74,2428952433""","""4,50582755759"""
CUNDINAMARCA,SIBATÉ,CHACUA CENTRO,"""-74,2316497221""","""4,52642289942"""
CUNDINAMARCA,SIBATÉ,PERICO SECTOR LA HONDA,"""-74,2701065769""","""4,4550186853"""
CUNDINAMARCA,SIBATÉ,PERICO SECTOR LA MACARENA,"""-74,2606763346""","""4,46977735984"""
CUNDINAMARCA,SIBATÉ,SAN FORTUNATO SECTOR LOS ZORROS,"""-74,256556722""","""4,480718498"""
CUNDINAMARCA,SIBATÉ,SAN MIGUEL,"""-74,3006144874""","""4,44715405746"""
CUNDINAMARCA,SIBATÉ,LA UNIÓN SECTOR LA UNIÓN,"""-74,2685213368""","""4,5081765181"""
CUNDINAMARCA,SIBATÉ,LA UNIÓN SECTOR PIE DE ALTO,"""-74,2716143612""","""4,49173633009"""
CUNDINAMARCA,SIBATÉ,SAN BENITO SECTOR JAZMÍN,"""-74,2401254302""","""4,51485041733"""
CUNDINAMARCA,SILVANIA,SILVANIA,"""-74,4055246172""","""4,3819448056"""
CUNDINAMARCA,SILVANIA,AZAFRANAL,"""-74,380271639""","""4,440847798"""
CUNDINAMARCA,SILVANIA,SUBIA,"""-74,3841918197""","""4,46963382911"""
CUNDINAMARCA,SILVANIA,AGUA BONITA,"""-74,32780395""","""4,431719542"""
CUNDINAMARCA,SIMIJACA,SIMIJACA,"""-73,8503228188""","""5,5054287938"""
CUNDINAMARCA,SIMIJACA,EL RETÉN,"""-73,8292945621""","""5,4931642113"""
CUNDINAMARCA,SIMIJACA,CENTRO SECTOR JUAN PACHO,"""0,""","""0,"""
CUNDINAMARCA,SIMIJACA,SANTA LUCIA,"""-73,8382630112""","""5,51619349422"""
CUNDINAMARCA,SOACHA,SOACHA,"""-74,2154309452""","""4,57939176705"""
CUNDINAMARCA,SOACHA,CHARQUITO,"""-74,2778560436""","""4,54301905203"""
CUNDINAMARCA,SOACHA,CHACUA CABRERA,"""-74,2230157225""","""4,5301186834"""
CUNDINAMARCA,SOPÓ,SOPÓ,"""-73,9433295095""","""4,91539965901"""
CUNDINAMARCA,SOPÓ,HATOGRANDE,"""-73,9963258845""","""4,92449984315"""
CUNDINAMARCA,SOPÓ,GRATAMIRA,"""-73,9421870667""","""4,88556674337"""
CUNDINAMARCA,SOPÓ,MERCENARIO,"""-73,9677269859""","""4,85103253168"""
CUNDINAMARCA,SOPÓ,LA DIANA,"""-73,9542645723""","""4,9409830707"""
CUNDINAMARCA,SOPÓ,PUEBLO VIEJO SECTOR NIÑO,"""-73,9518101008""","""4,92129695603"""
CUNDINAMARCA,SUBACHOQUE,SUBACHOQUE,"""-74,1727096099""","""4,92907887681"""
CUNDINAMARCA,SUBACHOQUE,LA PRADERA,"""-74,1327614829""","""5,00260404656"""
CUNDINAMARCA,SUBACHOQUE,GALDAMEZ,"""-74,1538564771""","""4,91549135911"""
CUNDINAMARCA,SUBACHOQUE,CASCAJAL,"""-74,1555927524""","""4,9634225656"""
CUNDINAMARCA,SUBACHOQUE,LLANITOS,"""-74,1819328804""","""4,94244185958"""
CUNDINAMARCA,SUESCA,SUESCA,"""-73,7982887059""","""5,1035175118"""
CUNDINAMARCA,SUESCA,HATO GRANDE,"""-73,7060489563""","""5,21615885699"""
CUNDINAMARCA,SUESCA,SANTA ROSITA,"""-73,7519262513""","""5,10742051828"""
CUNDINAMARCA,SUESCA,CACICAZGO,"""-73,7888709991""","""5,08818947292"""
CUNDINAMARCA,SUPATÁ,SUPATÁ,"""-74,2354038495""","""5,06161647674"""
CUNDINAMARCA,SUPATÁ,LA MAGOLA,"""-74,2712979831""","""5,03397140394"""
CUNDINAMARCA,SUSA,SUSA,"""-73,8140048231""","""5,45486633706"""
CUNDINAMARCA,SUTATAUSA,SUTATAUSA,"""-73,853153077""","""5,24748742315"""
CUNDINAMARCA,SUTATAUSA,LAS PEÑAS,"""-73,8482300632""","""5,19843206365"""
CUNDINAMARCA,SUTATAUSA,CHIRCAL DE SANTA BARBARA,"""-73,8527094385""","""5,24171896113"""
CUNDINAMARCA,SUTATAUSA,LA QUINTA,"""-73,8485899015""","""5,24459172246"""
CUNDINAMARCA,TABIO,TABIO,"""-74,0961796864""","""4,91720363832"""
CUNDINAMARCA,TABIO,CARRÓN,"""-74,1061433903""","""4,9172886573"""
CUNDINAMARCA,TABIO,EL PENCIL,"""-74,0939846187""","""4,9261096095"""
CUNDINAMARCA,TABIO,PARCELACIÓN TERMALES,"""-74,1045522139""","""4,90846535343"""
CUNDINAMARCA,TABIO,CHICÚ,"""-74,0970003536""","""4,90719612164"""
CUNDINAMARCA,TABIO,EL BOTE,"""-74,072428589""","""4,97470991149"""
CUNDINAMARCA,TABIO,TERPEL,"""-74,0821884832""","""4,92276144945"""
CUNDINAMARCA,TABIO,LOURDES,"""0,""","""0,"""
CUNDINAMARCA,TAUSA,TAUSA,"""-73,8864782256""","""5,19655208391"""
CUNDINAMARCA,TAUSA,BOQUERÓN,"""-73,8781587623""","""5,18507616599"""
CUNDINAMARCA,TAUSA,DIVINO NIÑO,"""-73,882300265""","""5,19744256747"""
CUNDINAMARCA,TENA,TENA,"""-74,3895411831""","""4,65532786239"""
CUNDINAMARCA,TENA,LA GRAN VÍA,"""-74,4133360845""","""4,65013360526"""
CUNDINAMARCA,TENJO,TENJO,"""-74,1439551406""","""4,87195981007"""
CUNDINAMARCA,TENJO,LA PUNTA,"""-74,2075880211""","""4,79586613861"""
CUNDINAMARCA,TENJO,PAN DE AZÚCAR,"""-74,1343487278""","""4,88060678602"""
CUNDINAMARCA,TENJO,EL PALMAR,"""-74,1383151841""","""4,87960264557"""
CUNDINAMARCA,TENJO,GRATAMIRA,"""-74,1346760284""","""4,86282699036"""
CUNDINAMARCA,TENJO,BARRIO LOS CATADI,"""-74,1733782531""","""4,78504638581"""
CUNDINAMARCA,TENJO,LA CASCAJERA,"""-74,1517397332""","""4,87454877422"""
CUNDINAMARCA,TENJO,LOS PINOS,"""-74,1306745""","""4,88339992656"""
CUNDINAMARCA,TENJO,VÍA JUAICA-LA PEÑA,"""-74,1142182604""","""4,89665584952"""
CUNDINAMARCA,TENJO,ZOQUE,"""-74,1243692976""","""4,88393808719"""
CUNDINAMARCA,TIBACUY,TIBACUY,"""-74,4526612198""","""4,34859760533"""
CUNDINAMARCA,TIBACUY,BATEAS,"""-74,5153454465""","""4,31783555163"""
CUNDINAMARCA,TIBACUY,CUMACA,"""-74,4694224596""","""4,33672357458"""
CUNDINAMARCA,TIBIRITA,TIBIRITA,"""-73,5045147407""","""5,05227733692"""
CUNDINAMARCA,TOCAIMA,TOCAIMA,"""-74,6363056249""","""4,45927226504"""
CUNDINAMARCA,TOCAIMA,PUBENZA,"""-74,732639561""","""4,399440237"""
CUNDINAMARCA,TOCAIMA,LA SALADA,"""-74,6986164935""","""4,42330791422"""
CUNDINAMARCA,TOCAIMA,LA COLORADA,"""-74,6635811352""","""4,44884185741"""
CUNDINAMARCA,TOCAIMA,SAN CARLOS,"""-74,563109047""","""4,446267632"""
CUNDINAMARCA,TOCANCIPÁ,TOCANCIPÁ,"""-73,9120940816""","""4,96478385194"""
CUNDINAMARCA,TOCANCIPÁ,CHAUTA,"""-73,9238843931""","""4,96244160914"""
CUNDINAMARCA,TOCANCIPÁ,DULCINEA,"""-73,9385856644""","""4,95128243337"""
CUNDINAMARCA,TOCANCIPÁ,PELPAK,"""-73,9537185533""","""4,94649159283"""
CUNDINAMARCA,TOCANCIPÁ,SAN JAVIER,"""-73,9270618433""","""4,96226109672"""
CUNDINAMARCA,TOCANCIPÁ,TOLIMA-MILENION,"""-73,9335344574""","""4,96427624552"""
CUNDINAMARCA,TOCANCIPÁ,LA FUENTE,"""-73,9379870167""","""5,00473990192"""
CUNDINAMARCA,TOCANCIPÁ,CETINA,"""-73,900905995""","""4,965396832"""
CUNDINAMARCA,TOCANCIPÁ,ANTONIA SANTOS,"""-73,9375949861""","""4,95866038298"""
CUNDINAMARCA,TOCANCIPÁ,CHICALÁ,"""-73,9268020829""","""4,95668643919"""
CUNDINAMARCA,TOCANCIPÁ,LAS QUINTAS,"""-73,9646000562""","""4,94487682236"""
CUNDINAMARCA,TOCANCIPÁ,COLPAPEL,"""-73,9405804369""","""4,9389047804"""
CUNDINAMARCA,TOCANCIPÁ,CHAUTA - CASTELBLANCO,"""0,""","""0,"""
CUNDINAMARCA,TOCANCIPÁ,SAN VICTORINO,"""-73,9218875203""","""4,94722650042"""
CUNDINAMARCA,TOCANCIPÁ,CAMINOS DE SIE,"""-73,9294784903""","""4,96475697002"""
CUNDINAMARCA,TOCANCIPÁ,CHICO NORTE,"""-73,9478908538""","""4,94331517588"""
CUNDINAMARCA,TOCANCIPÁ,BUENOS AIRES,"""-73,933252238""","""4,932673579"""
CUNDINAMARCA,TOCANCIPÁ,EL PORVENIR,"""-73,9168245343""","""4,99212284952"""
CUNDINAMARCA,TOCANCIPÁ,EL DIVINO NIÑO,"""-73,9187678319""","""4,95764052856"""
CUNDINAMARCA,TOCANCIPÁ,LOS MANZANOS,"""-73,9140484528""","""4,95526691736"""
CUNDINAMARCA,TOPAIPÍ,TOPAIPÍ,"""-74,3006326154""","""5,33622359875"""
CUNDINAMARCA,TOPAIPÍ,SAN ANTONIO DE AGUILERA,"""-74,2383591775""","""5,34181438355"""
CUNDINAMARCA,TOPAIPÍ,EL NARANJAL,"""-74,3336801754""","""5,39080196378"""
CUNDINAMARCA,UBALÁ,UBALÁ,"""-73,5315000926""","""4,74752288166"""
CUNDINAMARCA,UBALÁ,LAGUNA AZUL,"""-73,4589236423""","""4,81075872482"""
CUNDINAMARCA,UBALÁ,MÁMBITA,"""-73,3242186974""","""4,76523332761"""
CUNDINAMARCA,UBALÁ,SAN PEDRO DE JAGUA,"""-73,3237812985""","""4,64580809807"""
CUNDINAMARCA,UBALÁ,SANTA ROSA,"""-73,3969362482""","""4,81000728989"""
CUNDINAMARCA,UBALÁ,SOYA,"""0,""","""0,"""
CUNDINAMARCA,UBALÁ,SANTA BÁRBARA,"""-73,4871756711""","""4,78256615526"""
CUNDINAMARCA,UBAQUE,UBAQUE,"""-73,9334633747""","""4,4837999031"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,VILLA DE SAN DIEGO DE UBATÉ,"""-73,814345661""","""5,30754135963"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,GUATANCUY,"""-73,7954580759""","""5,34774020661"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,VOLCÁN BAJO,"""-73,8182932598""","""5,31960026715"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,SAN LUIS,"""-73,833694346""","""5,30619761304"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,PALOGORDO,"""-73,7989062312""","""5,32933029464"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,CENTRO DEL LLANO,"""-73,8066717197""","""5,31829707437"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,TAUSAVITA BAJO,"""-73,8201652165""","""5,28777540019"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,VIENTO LIBRE-LAS BRISAS,"""0,""","""0,"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,APARTADERO,"""0,""","""0,"""
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,TAUSAVITA ALTO,"""-73,8191287004""","""5,26960966424"""
CUNDINAMARCA,UNE,UNE,"""-74,0251807261""","""4,40245072334"""
CUNDINAMARCA,UNE,TIMASITA,"""-74,022271067""","""4,425777955"""
CUNDINAMARCA,ÚTICA,ÚTICA,"""-74,4831194836""","""5,19058902078"""
CUNDINAMARCA,VERGARA,VERGARA,"""-74,3463679542""","""5,11730960751"""
CUNDINAMARCA,VERGARA,GUACAMAYAS,"""-74,2819458735""","""5,15407392387"""
CUNDINAMARCA,VERGARA,VILLA OLARTE,"""-74,3173073858""","""5,17272592818"""
CUNDINAMARCA,VERGARA,CERINZA,"""-74,2640249452""","""5,15086996075"""
CUNDINAMARCA,VERGARA,CORCEGA,"""-74,251523153""","""5,12056375564"""
CUNDINAMARCA,VIANÍ,VIANÍ,"""-74,5613311936""","""4,87520248858"""
CUNDINAMARCA,VILLAGÓMEZ,VILLAGÓMEZ,"""-74,1951478206""","""5,27302546567"""
CUNDINAMARCA,VILLAPINZÓN,VILLAPINZÓN,"""-73,5953530971""","""5,2164390104"""
CUNDINAMARCA,VILLETA,VILLETA,"""-74,4697042298""","""5,01279238093"""
CUNDINAMARCA,VILLETA,BAGAZAL,"""-74,4860081103""","""4,98348946446"""
CUNDINAMARCA,VILLETA,EL PUENTE,"""-74,4885952456""","""4,99156488953"""
CUNDINAMARCA,VIOTÁ,VIOTÁ,"""-74,5231620222""","""4,43935379121"""
CUNDINAMARCA,VIOTÁ,SAN GABRIEL,"""-74,4532827073""","""4,47536050073"""
CUNDINAMARCA,VIOTÁ,EL PIÑAL,"""-74,5601300823""","""4,44774208253"""
CUNDINAMARCA,VIOTÁ,LIBERIA,"""-74,4995124765""","""4,38285604617"""
CUNDINAMARCA,YACOPÍ,YACOPÍ,"""-74,3380248611""","""5,45928242265"""
CUNDINAMARCA,YACOPÍ,GUADUALITO,"""-74,3067413755""","""5,55630578723"""
CUNDINAMARCA,YACOPÍ,IBAMA,"""-74,2714194995""","""5,42188681032"""
CUNDINAMARCA,YACOPÍ,LLANO MATEO,"""-74,3899786655""","""5,59339811304"""
CUNDINAMARCA,YACOPÍ,TERÁN,"""-74,4494849359""","""5,71628338039"""
CUNDINAMARCA,YACOPÍ,APOSENTOS,"""-74,3042814204""","""5,52452991534"""
CUNDINAMARCA,YACOPÍ,PATEVACA,"""-74,42491532""","""5,757799372"""
CUNDINAMARCA,YACOPÍ,EL CASTILLO,"""-74,3370878037""","""5,74259570481"""
CUNDINAMARCA,ZIPACÓN,ZIPACÓN,"""-74,3795933564""","""4,75992897105"""
CUNDINAMARCA,ZIPACÓN,EL OCASO,"""-74,4258718341""","""4,70490091738"""
CUNDINAMARCA,ZIPACÓN,LA CAPILLA,"""-74,4280247624""","""4,71931622309"""
CUNDINAMARCA,ZIPACÓN,LA ESTACIÓN,"""-74,3748325199""","""4,75970923767"""
CUNDINAMARCA,ZIPACÓN,CARTAGENA,"""-74,4169342751""","""4,70960586745"""
CUNDINAMARCA,ZIPACÓN,LA CABAÑA,"""-74,4243288197""","""4,70990285742"""
CUNDINAMARCA,ZIPAQUIRÁ,ZIPAQUIRÁ,"""-73,9944757558""","""5,02547142431"""
CUNDINAMARCA,ZIPAQUIRÁ,LA GRANJA,"""-73,9533827825""","""5,04236556011"""
CUNDINAMARCA,ZIPAQUIRÁ,BARANDILLAS,"""-73,9672515461""","""5,0253266636"""
CUNDINAMARCA,ZIPAQUIRÁ,RÍO FRÍO,"""-74,0639222316""","""5,02082604919"""
CUNDINAMARCA,ZIPAQUIRÁ,PASOANCHO,"""-73,9795606962""","""5,00563795539"""
CUNDINAMARCA,ZIPAQUIRÁ,SAN JORGE PALO BAJO,"""-74,025250006""","""4,99795287905"""
CUNDINAMARCA,ZIPAQUIRÁ,SAN JORGE PALO ALTO,"""-74,030790417""","""4,99292118245"""
CUNDINAMARCA,ZIPAQUIRÁ,ALTO DEL ÁGUILA,"""-74,0237191876""","""5,0280316816"""
CUNDINAMARCA,ZIPAQUIRÁ,APOSENTOS ALTOS,"""-74,0092755409""","""5,03571320111"""
CUNDINAMARCA,ZIPAQUIRÁ,BOLÍVAR 83,"""-74,0099904416""","""5,03236686571"""
CUNDINAMARCA,ZIPAQUIRÁ,BOSQUES DE SILECIA,"""-74,0089749705""","""5,03745787607"""
CUNDINAMARCA,ZIPAQUIRÁ,EL EMPALIZADO,"""-74,0628520939""","""5,09072814636"""
CUNDINAMARCA,ZIPAQUIRÁ,EL RUDAL,"""-73,9846154837""","""5,0160304451"""
CUNDINAMARCA,ZIPAQUIRÁ,LOTEO BANOY,"""0,""","""0,"""
CUNDINAMARCA,ZIPAQUIRÁ,LOTEO LA PAZ- BOMBA TERPEL- LOTEO SUSAGUÁ,"""-73,9817731062""","""5,02434500981"""
CUNDINAMARCA,ZIPAQUIRÁ,LOTEO SANTA ISABEL,"""-73,9784695604""","""5,03313143942"""
CUNDINAMARCA,ZIPAQUIRÁ,PORTACHUELO,"""-74,0051967851""","""5,00340278582"""
CUNDINAMARCA,ZIPAQUIRÁ,SAN GABRIEL,"""-73,9825937367""","""5,02162110151"""
CUNDINAMARCA,ZIPAQUIRÁ,SAN MIGUEL,"""-73,9578282355""","""5,03405640271"""
